Date,HD,DIS,MSFT,BA,MMM,PFE,NKE,JNJ,MCD,INTC,XOM,GS,JPM,AXP,V,IBM,UNH,PG,GE,KO,CSCO,CVX,CAT,MRK,WMT,VZ,RTX,TRV,AAPL,ADBE,EBAY,QCOM,HPQ,JNPR,AMD
2013-01-25,67.81999969482422,54.380001068115234,27.8799991607666,75.02999877929688,100.58999633789062,27.0,27.774999618530273,73.91999816894531,93.72000122070312,20.959999084472656,91.7300033569336,144.4600067138672,47.15999984741211,59.5,39.959999084472656,204.97000122070312,56.040000915527344,73.25,21.43269157409668,37.04999923706055,21.149999618530273,116.19999694824219,95.58000183105469,43.459999084472656,69.0,42.66999816894531,56.50723648071289,78.3499984741211,15.710000038146973,38.31999969482422,23.79208755493164,63.65999984741211,7.715713024139404,22.56999969482422,2.8499999046325684
2013-01-28,67.58000183105469,54.36000061035156,27.90999984741211,74.0,100.6500015258789,26.84000015258789,27.25,73.62000274658203,94.36000061035156,21.049999237060547,91.11000061035156,144.14999389648438,46.63999938964844,59.06999969482422,39.087501525878906,204.92999267578125,55.810001373291016,73.7699966430664,21.634614944458008,37.0099983215332,21.059999465942383,116.04000091552734,97.44999694824219,42.93000030517578,69.3499984741211,42.77000045776367,56.51353073120117,77.3499984741211,16.065357208251953,38.2400016784668,23.5479793548584,63.66999816894531,7.729336738586426,22.200000762939453,2.819999933242798
2013-01-29,67.19999694824219,53.9900016784668,28.010000228881836,73.6500015258789,101.80999755859375,27.700000762939453,26.959999084472656,74.41000366210938,94.91999816894531,21.280000686645508,91.76000213623047,147.10000610351562,47.119998931884766,59.45000076293945,39.165000915527344,203.89999389648438,56.279998779296875,75.0,21.634614944458008,37.41999816894531,20.780000686645508,117.20999908447266,98.5999984741211,43.65999984741211,69.88999938964844,43.5,56.48835754394531,77.80999755859375,16.366785049438477,38.52000045776367,23.425926208496094,63.45000076293945,7.484105587005615,21.579999923706055,2.740000009536743
2013-01-30,67.23999786376953,53.790000915527344,27.850000381469727,74.58999633789062,100.80000305175781,27.510000228881836,26.80500030517578,74.08999633789062,94.66999816894531,21.3700008392334,90.66999816894531,147.14999389648438,47.130001068115234,59.33000183105469,38.752498626708984,203.52000427246094,56.08000183105469,75.08000183105469,21.375,37.5,20.579999923706055,116.44999694824219,98.6500015258789,43.5,69.75,43.61000061035156,56.073001861572266,77.58000183105469,16.315357208251953,37.939998626708984,23.476430892944336,63.529998779296875,7.447774887084961,21.579999923706055,2.6500000953674316
2013-01-31,66.91999816894531,53.880001068115234,27.450000762939453,73.87000274658203,100.55000305175781,27.280000686645508,27.024999618530273,73.91999816894531,95.29000091552734,21.040000915527344,89.97000122070312,147.86000061035156,47.04999923706055,58.810001373291016,39.477500915527344,203.07000732421875,55.209999084472656,75.16000366210938,21.423076629638672,37.2400016784668,20.56999969482422,115.1500015258789,98.38999938964844,43.25,69.94999694824219,43.61000061035156,55.110130310058594,78.45999908447266,16.267499923706055,37.83000183105469,23.556396484375,66.0199966430664,7.497729301452637,22.3799991607666,2.5999999046325684
2013-02-01,67.30000305175781,54.59000015258789,27.93000030517578,74.87000274658203,101.55999755859375,27.6299991607666,26.850000381469727,74.18000030517578,95.94999694824219,21.360000610351562,90.04000091552734,149.89999389648438,47.849998474121094,59.90999984741211,39.63999938964844,205.17999267578125,55.77000045776367,75.91999816894531,21.75,37.540000915527344,20.829999923706055,116.5,99.48999786376953,41.83000183105469,70.48999786376953,44.560001373291016,56.53870391845703,79.88999938964844,16.200714111328125,38.34000015258789,24.078283309936523,66.7300033569336,7.475022792816162,22.31999969482422,2.5999999046325684
2013-02-04,66.36000061035156,53.900001525878906,27.440000534057617,75.20999908447266,100.7699966430664,27.170000076293945,26.829999923706055,74.11000061035156,94.5999984741211,21.15999984741211,89.1500015258789,147.52000427246094,47.68000030517578,59.40999984741211,39.162498474121094,203.7899932861328,55.75,75.25,21.451923370361328,37.349998474121094,20.81999969482422,115.19999694824219,98.26000213623047,40.849998474121094,69.62999725341797,44.52000045776367,56.34990692138672,78.0,15.79714298248291,38.099998474121094,23.438552856445312,65.63999938964844,7.347865581512451,22.239999771118164,2.5199999809265137
2013-02-05,66.38999938964844,54.290000915527344,27.5,75.88999938964844,101.48999786376953,27.510000228881836,26.94499969482422,74.66000366210938,94.91000366210938,21.18000030517578,89.73999786376953,150.4499969482422,48.790000915527344,60.65999984741211,39.88249969482422,202.7899932861328,57.77000045776367,75.69999694824219,21.673076629638672,38.13999938964844,21.079999923706055,115.80999755859375,98.44000244140625,41.43000030517578,70.7699966430664,44.560001373291016,56.1736946105957,78.6500015258789,16.351428985595703,38.5099983215332,23.745790481567383,66.94999694824219,7.543142795562744,22.389999389648438,2.5999999046325684
2013-02-06,66.66999816894531,54.52000045776367,27.34000015258789,76.29000091552734,102.69000244140625,27.31999969482422,27.079999923706055,75.38999938964844,95.06999969482422,20.989999771118164,89.79000091552734,151.1199951171875,48.61000061035156,60.560001373291016,40.20500183105469,201.02000427246094,57.380001068115234,76.1500015258789,21.576923370361328,38.310001373291016,21.190000534057617,115.91000366210938,97.69999694824219,41.09000015258789,71.30999755859375,44.75,56.242919921875,78.95999908447266,16.33392906188965,38.400001525878906,23.615320205688477,67.18000030517578,7.57947301864624,22.3799991607666,2.5999999046325684
2013-02-07,66.30999755859375,54.36000061035156,27.280000686645508,77.43000030517578,102.22000122070312,26.959999084472656,27.34000015258789,75.05999755859375,94.62999725341797,20.809999465942383,88.25,150.25999450683594,48.22999954223633,62.13999938964844,39.26499938964844,199.74000549316406,57.04999923706055,76.1500015258789,21.615385055541992,38.90999984741211,21.100000381469727,115.0199966430664,96.11000061035156,41.0,71.2300033569336,44.459999084472656,56.60792922973633,79.12000274658203,16.722143173217773,38.06999969482422,23.623737335205078,66.54000091552734,7.465939998626709,22.3700008392334,2.569999933242798
2013-02-08,67.01000213623047,54.65999984741211,27.549999237060547,76.55999755859375,102.66000366210938,26.8799991607666,27.295000076293945,75.4800033569336,94.87000274658203,21.0,88.61000061035156,151.60000610351562,48.630001068115234,61.79999923706055,39.45000076293945,201.67999267578125,57.7400016784668,75.75,21.634614944458008,38.77000045776367,21.15999984741211,115.63999938964844,96.8499984741211,41.18000030517578,71.4800033569336,44.349998474121094,56.6960334777832,78.86000061035156,16.963571548461914,39.119998931884766,23.829965591430664,66.94999694824219,7.661217212677002,21.84000015258789,2.5899999141693115
2013-02-11,66.37999725341797,54.75,27.860000610351562,75.87000274658203,102.62000274658203,27.139999389648438,27.610000610351562,75.41000366210938,95.16999816894531,21.030000686645508,88.27999877929688,152.24000549316406,48.65999984741211,61.97999954223633,39.08250045776367,200.16000366210938,57.119998931884766,75.80999755859375,21.586538314819336,38.61000061035156,21.270000457763672,115.63999938964844,96.5999984741211,41.380001068115234,71.4000015258789,44.31999969482422,56.393959045410156,79.20999908447266,17.140357971191406,38.63999938964844,23.7415828704834,67.18000030517578,7.643051624298096,21.709999084472656,2.6700000762939453
2013-02-12,67.31999969482422,54.95000076293945,27.8799991607666,75.98999786376953,103.45999908447266,26.989999771118164,27.545000076293945,75.80000305175781,95.0999984741211,21.190000534057617,88.45999908447266,154.11000061035156,49.13999938964844,62.20000076293945,39.20000076293945,200.0399932861328,57.0099983215332,75.9800033569336,21.711538314819336,37.560001373291016,20.969999313354492,116.5,97.22000122070312,41.45000076293945,71.4000015258789,44.439998626708984,56.626808166503906,79.9000015258789,16.71071434020996,38.88999938964844,23.897306442260742,65.88999938964844,7.76566743850708,21.610000610351562,2.7699999809265137
2013-02-13,67.44999694824219,54.959999084472656,28.030000686645508,74.77999877929688,102.86000061035156,27.0,27.280000686645508,75.66000366210938,94.0,21.25,88.66999816894531,154.52000427246094,48.68000030517578,62.099998474121094,38.692501068115234,200.08999633789062,57.22999954223633,76.55999755859375,22.490385055541992,37.209999084472656,21.139999389648438,115.52999877929688,96.37999725341797,41.150001525878906,71.38999938964844,44.52000045776367,56.32473373413086,79.98999786376953,16.67892837524414,38.810001373291016,24.010942459106445,65.44999694824219,7.724795818328857,21.670000076293945,2.75
2013-02-14,67.33999633789062,54.880001068115234,28.040000915527344,74.93000030517578,102.77999877929688,27.059999465942383,27.309999465942383,75.80999755859375,93.55999755859375,21.229999542236328,88.5199966430664,155.92999267578125,49.220001220703125,62.34000015258789,38.994998931884766,199.64999389648438,57.04999923706055,76.77999877929688,22.509614944458008,36.84000015258789,20.989999771118164,115.70999908447266,96.06999969482422,41.189998626708984,70.81999969482422,44.33000183105469,56.444305419921875,80.33999633789062,16.663928985595703,38.61000061035156,23.918350219726562,65.52999877929688,7.733878135681152,21.68000030517578,2.75
2013-02-15,67.5199966430664,55.61000061035156,28.010000228881836,75.02999877929688,103.2300033569336,27.290000915527344,27.475000381469727,76.16000366210938,93.9000015258789,21.1200008392334,88.36000061035156,154.99000549316406,48.880001068115234,61.689998626708984,39.497501373291016,200.97999572753906,57.31999969482422,76.54000091552734,22.394229888916016,37.41999816894531,20.989999771118164,114.95999908447266,95.61000061035156,41.41999816894531,69.30000305175781,44.400001525878906,57.130271911621094,80.38999938964844,16.43428611755371,38.630001068115234,23.863636016845703,65.43000030517578,7.624886512756348,21.860000610351562,2.7100000381469727
2013-02-19,67.55000305175781,55.72999954223633,28.049999237060547,74.6500015258789,104.18000030517578,27.709999084472656,27.235000610351562,76.95999908447266,93.8499984741211,21.09000015258789,89.31999969482422,158.64999389648438,49.45000076293945,62.279998779296875,39.40250015258789,200.32000732421875,56.65999984741211,77.37999725341797,22.836538314819336,37.66999816894531,21.459999084472656,115.91999816894531,95.5999984741211,42.220001220703125,68.76000213623047,44.5,57.281307220458984,80.5999984741211,16.42821502685547,38.9900016784668,23.8552188873291,65.66999816894531,7.670299530029297,22.25,2.819999933242798
2013-02-20,66.44000244140625,54.599998474121094,27.8700008392334,74.77999877929688,103.1500015258789,27.56999969482422,27.010000228881836,76.6500015258789,93.91000366210938,20.729999542236328,88.97000122070312,155.17999267578125,48.61000061035156,61.90999984741211,38.85499954223633,199.30999755859375,55.209999084472656,77.08000183105469,22.509614944458008,37.72999954223633,21.110000610351562,114.98999786376953,93.22000122070312,42.65999984741211,69.20999908447266,44.91999816894531,56.740089416503906,80.11000061035156,16.030357360839844,38.77000045776367,23.371212005615234,65.2699966430664,7.584014415740967,21.709999084472656,2.700000047683716
2013-02-21,64.37999725341797,54.16999816894531,27.489999771118164,76.01000213623047,102.72000122070312,27.40999984741211,27.270000457763672,76.87000274658203,94.13999938964844,20.25,88.58999633789062,150.8800048828125,48.25,61.540000915527344,39.36000061035156,198.3300018310547,55.2400016784668,77.04000091552734,22.365385055541992,37.709999084472656,20.760000228881836,114.98999786376953,91.52999877929688,42.5,70.26000213623047,45.119998931884766,56.26809310913086,80.37999725341797,15.93071460723877,38.34000015258789,22.988216400146484,64.81999969482422,7.76566743850708,21.329999923706055,2.5999999046325684
2013-02-22,65.58000183105469,54.25,27.760000228881836,76.66000366210938,103.54000091552734,27.3799991607666,27.235000610351562,76.25,95.25,20.420000076293945,89.19999694824219,154.08999633789062,48.90999984741211,62.56999969482422,39.85749816894531,201.08999633789062,54.470001220703125,76.98999786376953,22.490385055541992,38.52000045776367,20.899999618530273,115.95999908447266,91.54000091552734,42.970001220703125,70.4000015258789,45.400001525878906,56.9477653503418,81.01000213623047,16.100357055664062,38.54999923706055,23.156564712524414,64.94000244140625,8.719346046447754,21.450000762939453,2.609999895095825
2013-02-25,63.91999816894531,53.59000015258789,27.3700008392334,75.02999877929688,101.75,26.84000015258789,27.020000457763672,75.56999969482422,96.13999938964844,20.229999542236328,87.69999694824219,147.64999389648438,47.70000076293945,62.02000045776367,38.97249984741211,197.50999450683594,53.29999923706055,75.91999816894531,21.93269157409668,37.720001220703125,20.65999984741211,113.54000091552734,89.16000366210938,42.52000045776367,70.44000244140625,45.720001220703125,55.61359405517578,79.25,15.814285278320312,38.11000061035156,22.56313133239746,64.80000305175781,8.660308837890625,20.719999313354492,2.5299999713897705
2013-02-26,67.55999755859375,53.900001525878906,27.3700008392334,75.6500015258789,102.30999755859375,27.030000686645508,27.135000228881836,75.75,96.22000122070312,20.579999923706055,88.51000213623047,148.0,47.599998474121094,61.91999816894531,39.45750045776367,199.13999938964844,53.04999923706055,76.08000183105469,22.163461685180664,38.11000061035156,20.610000610351562,114.95999908447266,89.94999694824219,42.41999816894531,71.11000061035156,46.119998931884766,56.13593292236328,80.04000091552734,16.034643173217773,38.59000015258789,22.65151596069336,65.2699966430664,8.987284660339355,20.459999084472656,2.4600000381469727
2013-02-27,68.05999755859375,54.47999954223633,27.809999465942383,77.36000061035156,103.56999969482422,27.40999984741211,27.170000076293945,76.31999969482422,95.7300033569336,20.93000030517578,89.52999877929688,151.64999389648438,49.279998779296875,62.5,39.967498779296875,202.3300018310547,53.869998931884766,76.75,22.471153259277344,38.45000076293945,20.889999389648438,116.6500015258789,92.25,42.970001220703125,71.66000366210938,46.349998474121094,56.998111724853516,80.77999877929688,15.8774995803833,39.599998474121094,22.790403366088867,65.63999938964844,8.978201866149902,20.719999313354492,2.5299999713897705
2013-02-28,68.5,54.59000015258789,27.799999237060547,76.9000015258789,104.0,27.3700008392334,27.229999542236328,76.11000061035156,95.9000015258789,20.8799991607666,89.55000305175781,149.75999450683594,48.91999816894531,62.150001525878906,39.65999984741211,200.8300018310547,53.45000076293945,76.18000030517578,22.326923370361328,38.720001220703125,20.860000610351562,117.1500015258789,92.37000274658203,42.72999954223633,70.77999877929688,46.529998779296875,56.98552703857422,80.41999816894531,15.764286041259766,39.310001373291016,23.026094436645508,65.63999938964844,9.146230697631836,20.68000030517578,2.490000009536743
2013-03-01,69.02999877929688,55.33000183105469,27.950000762939453,77.27999877929688,103.7699966430664,27.389999389648438,27.40999984741211,76.69999694824219,95.68000030517578,21.030000686645508,89.43000030517578,150.52999877929688,48.90999984741211,62.369998931884766,39.52000045776367,202.91000366210938,53.52000045776367,76.48999786376953,22.298076629638672,38.70000076293945,20.829999923706055,116.9000015258789,91.36000061035156,42.630001068115234,71.73999786376953,46.720001220703125,56.72120666503906,80.69000244140625,15.373929023742676,39.83000183105469,23.106060028076172,66.30000305175781,9.150772094726562,20.489999771118164,2.4200000762939453
2013-03-04,70.29000091552734,55.79999923706055,28.149999618530273,77.08999633789062,103.27999877929688,27.690000534057617,27.364999771118164,77.19999694824219,95.06999969482422,21.270000457763672,88.94999694824219,152.17999267578125,49.099998474121094,62.88999938964844,39.875,205.19000244140625,53.31999969482422,76.68000030517578,22.375,38.81999969482422,20.739999771118164,117.48999786376953,89.75,43.34000015258789,73.26000213623047,47.11000061035156,56.091880798339844,80.5199966430664,15.001785278320312,40.459999084472656,23.350168228149414,66.62999725341797,9.0690279006958,20.1299991607666,2.4000000953674316
2013-03-05,70.47000122070312,56.47999954223633,28.350000381469727,78.66000366210938,104.44999694824219,28.06999969482422,27.450000762939453,77.66000366210938,95.80999755859375,21.510000228881836,89.61000061035156,152.9600067138672,49.4900016784668,64.12000274658203,40.0724983215332,206.52999877929688,53.5,77.05000305175781,22.68269157409668,38.68000030517578,21.219999313354492,117.93000030517578,90.20999908447266,43.25,73.72000122070312,47.689998626708984,57.281307220458984,81.45999908447266,15.397856712341309,41.459999084472656,23.25757598876953,67.97000122070312,9.250680923461914,19.979999542236328,2.430000066757202
2013-03-06,70.4800033569336,56.36000061035156,28.09000015258789,79.08000183105469,104.66000366210938,28.1200008392334,27.649999618530273,77.38999938964844,96.80999755859375,21.75,89.55999755859375,154.1300048828125,50.029998779296875,64.6500015258789,40.26499938964844,208.3800048828125,53.61000061035156,77.19999694824219,22.759614944458008,39.02000045776367,21.719999313354492,118.47000122070312,89.63999938964844,43.68000030517578,73.37999725341797,47.279998779296875,57.312774658203125,81.06999969482422,15.202142715454102,41.290000915527344,22.546297073364258,66.66999816894531,9.504995346069336,20.1200008392334,2.430000066757202
2013-03-07,70.25,56.31999969482422,28.139999389648438,81.05000305175781,104.54000091552734,28.270000457763672,27.610000610351562,77.75,97.08999633789062,21.889999389648438,88.70999908447266,156.6199951171875,50.630001068115234,64.55999755859375,40.127498626708984,209.4199981689453,53.79999923706055,76.9000015258789,22.769229888916016,39.119998931884766,21.799999237060547,118.55999755859375,89.6500015258789,43.27000045776367,73.31999969482422,47.47999954223633,57.715545654296875,81.19999694824219,15.377857208251953,41.5,22.2979793548584,66.79000091552734,9.46866512298584,21.1200008392334,2.549999952316284
2013-03-08,71.37000274658203,57.38999938964844,28.0,81.2300033569336,105.70999908447266,28.190000534057617,27.344999313354492,78.19000244140625,98.70999908447266,21.579999923706055,88.97000122070312,152.97999572753906,50.20000076293945,64.69999694824219,40.16749954223633,210.3800048828125,53.810001373291016,77.18000030517578,22.855770111083984,39.220001220703125,21.829999923706055,118.56999969482422,90.51000213623047,42.970001220703125,73.02999877929688,47.959999084472656,57.942100524902344,81.6500015258789,15.418571472167969,41.5,22.36111068725586,66.6500015258789,9.536785125732422,20.690000534057617,2.559999942779541
2013-03-11,71.31999969482422,57.65999984741211,27.8700008392334,82.94000244140625,105.80999755859375,28.25,27.264999389648438,78.44000244140625,98.88999938964844,21.690000534057617,89.16000366210938,153.3000030517578,50.47999954223633,65.5,40.29499816894531,210.0800018310547,54.209999084472656,77.3499984741211,22.711538314819336,39.310001373291016,21.8799991607666,118.7300033569336,91.18000030517578,43.65999984741211,72.9800033569336,47.810001373291016,58.47073745727539,81.75,15.638214111328125,41.47999954223633,22.205387115478516,66.69999694824219,9.550408363342285,20.889999389648438,2.5899999141693115
